,,,,RESULTADOS DE LAS ELECCIONES REGIONALES 2004 - GOBERNADORES,,,,,,,,,
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9192,UNIDAD EDUCATIVA NACIONAL AC CREACION CAMPO ALEGRE,"BARRIO CAMPO ALEGRE, CALLE  INDEPENDENCIA CALLE C JOSE G HERNANDEZ",6,500,40,158,33
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9193,PREESCOLAR NACIONAL CAMPO ALEGRE,"CALLE  JOSE G HERNANDEZ, SUR CAMPO ALEGRE SIN NUMERO",1,585,52,178,13
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9193,PREESCOLAR NACIONAL CAMPO ALEGRE,"CALLE  JOSE G HERNANDEZ, SUR CAMPO ALEGRE SIN NUMERO",2,557,60,171,14
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9251,ESCUELA BASICA JUAN LOVERA,CALLE  PRINCIPAL CRUCE CON CALLE  1 SIN NUMERO URBANIZACION  LOS SAMANES,1,553,77,127,10
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9251,ESCUELA BASICA JUAN LOVERA,CALLE  PRINCIPAL CRUCE CON CALLE  1 SIN NUMERO URBANIZACION  LOS SAMANES,2,539,80,98,4
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9251,ESCUELA BASICA JUAN LOVERA,CALLE  PRINCIPAL CRUCE CON CALLE  1 SIN NUMERO URBANIZACION  LOS SAMANES,3,567,85,125,18
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9251,ESCUELA BASICA JUAN LOVERA,CALLE  PRINCIPAL CRUCE CON CALLE  1 SIN NUMERO URBANIZACION  LOS SAMANES,4,564,79,109,17
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. JOSE CASANOVA GODOY,9251,ESCUELA BASICA JUAN LOVERA,CALLE  PRINCIPAL CRUCE CON CALLE  1 SIN NUMERO URBANIZACION  LOS SAMANES,5,567,104,93,10
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. PEDRO JOSE OVALLES,9259,UNIDAD EDUCATIVA COOPERATIVA LAS NIEVES,CALLE  PRINCIPAL CALLE C 1,1,535,104,100,23
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. PEDRO JOSE OVALLES,9259,UNIDAD EDUCATIVA COOPERATIVA LAS NIEVES,CALLE  PRINCIPAL CALLE C 1,2,518,78,130,8
4,EDO. ARAGUA,1,CE. GIRARDOT,6,PQ. PEDRO JOSE OVALLES,9259,UNIDAD EDUCATIVA COOPERATIVA LAS NIEVES,CALLE  PRINCIPAL CALLE C 1,3,552,97,91,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,1,510,80,110,6
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,2,515,95,105,16
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,3,517,81,116,9
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,4,536,91,105,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,5,537,94,98,4
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,6,506,88,95,13
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9350,ESCUELA BASICA ESTADAL LA DEMOCRACIA,AVENIDA AYACUCHO NTESIN NUMERO-BARRIOLA DEMOCRACIA LADO MERCADO LIBRE,7,612,89,127,4
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9370,ESCUELA BASICA TRINO CELIS RIOS,CALLE  LA ROMANA SUR SIN NUMERO URBANIZACION  LA ROMANA CON B Y M,1,562,92,112,7
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9370,ESCUELA BASICA TRINO CELIS RIOS,CALLE  LA ROMANA SUR SIN NUMERO URBANIZACION  LA ROMANA CON B Y M,2,597,82,114,23
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9370,ESCUELA BASICA TRINO CELIS RIOS,CALLE  LA ROMANA SUR SIN NUMERO URBANIZACION  LA ROMANA CON B Y M,3,591,93,101,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9370,ESCUELA BASICA TRINO CELIS RIOS,CALLE  LA ROMANA SUR SIN NUMERO URBANIZACION  LA ROMANA CON B Y M,4,574,80,108,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9371,LICEO DON ROMULO GALLEGOS,CALLE S N MATEO SIN NUMERO,1,489,64,114,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9371,LICEO DON ROMULO GALLEGOS,CALLE S N MATEO SIN NUMERO,2,491,53,96,7
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9371,LICEO DON ROMULO GALLEGOS,CALLE S N MATEO SIN NUMERO,3,486,42,107,9
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9371,LICEO DON ROMULO GALLEGOS,CALLE S N MATEO SIN NUMERO,4,453,53,86,7
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9390,UNIDAD EDUCATIVA NACIONAL BASICA VALENTIN ESPINAL,CALLE NEGRO PRIMERO CRUCE CON AVENIDA AYACUCHO,1,553,75,104,5
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9390,UNIDAD EDUCATIVA NACIONAL BASICA VALENTIN ESPINAL,CALLE NEGRO PRIMERO CRUCE CON AVENIDA AYACUCHO,2,551,80,108,18
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9390,UNIDAD EDUCATIVA NACIONAL BASICA VALENTIN ESPINAL,CALLE NEGRO PRIMERO CRUCE CON AVENIDA AYACUCHO,3,566,82,110,13
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,1,568,62,137,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,2,587,68,132,6
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,3,581,79,136,15
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,4,592,84,117,15
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,5,565,75,118,5
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9400,ESCUELA BASICA EUTIMIO RIVAS,CALLE SAN MIGUEL CRUCE CON CALLE PICHINCHA Nº 94-3 BARRIO STAROSA,6,581,88,127,16
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9410,ESCUELA BASICA JOSE ANTONIO MAITIN,CALLE NUEVA CRUCE CON LA ROMANA BARRIO STA ROSA MARACAY,1,515,60,122,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9410,ESCUELA BASICA JOSE ANTONIO MAITIN,CALLE NUEVA CRUCE CON LA ROMANA BARRIO STA ROSA MARACAY,2,514,63,110,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9410,ESCUELA BASICA JOSE ANTONIO MAITIN,CALLE NUEVA CRUCE CON LA ROMANA BARRIO STA ROSA MARACAY,3,526,56,100,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9410,ESCUELA BASICA JOSE ANTONIO MAITIN,CALLE NUEVA CRUCE CON LA ROMANA BARRIO STA ROSA MARACAY,4,504,64,106,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,1,541,34,182,15
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,2,547,28,164,14
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,3,547,21,217,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,4,555,35,189,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,5,522,29,165,9
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,6,521,35,190,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,7,540,40,172,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9440,ESCUELA BASICA VIRGINIA PEREZ DE ORAMAS,CALLE URDANETA CON CALLE SAN JOSE BARRIO BRISAS DEL LAGO,8,546,35,170,17
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9441,ESCUELA BASICA ESTADAL  JOSE RAMON GONZALEZ BAQUERO,CALLE SUCRE SIN NUMERO BARRIO BRISAS DEL LAGO MARACAY,1,607,43,207,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9441,ESCUELA BASICA ESTADAL  JOSE RAMON GONZALEZ BAQUERO,CALLE SUCRE SIN NUMERO BARRIO BRISAS DEL LAGO MARACAY,2,578,46,173,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9441,ESCUELA BASICA ESTADAL  JOSE RAMON GONZALEZ BAQUERO,CALLE SUCRE SIN NUMERO BARRIO BRISAS DEL LAGO MARACAY,3,593,39,192,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9441,ESCUELA BASICA ESTADAL  JOSE RAMON GONZALEZ BAQUERO,CALLE SUCRE SIN NUMERO BARRIO BRISAS DEL LAGO MARACAY,4,608,42,173,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9441,ESCUELA BASICA ESTADAL  JOSE RAMON GONZALEZ BAQUERO,CALLE SUCRE SIN NUMERO BARRIO BRISAS DEL LAGO MARACAY,5,596,41,190,6
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9442,MODULO DE SERVICIO BRISAS DEL LAGO,CALLE CAMPO ELIAS Nº 14 BARRIOBRISAS DEL LAGO,1,532,28,167,7
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9442,MODULO DE SERVICIO BRISAS DEL LAGO,CALLE CAMPO ELIAS Nº 14 BARRIOBRISAS DEL LAGO,2,532,30,186,14
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9442,MODULO DE SERVICIO BRISAS DEL LAGO,CALLE CAMPO ELIAS Nº 14 BARRIOBRISAS DEL LAGO,3,512,25,148,17
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9444,MERCAL TIPO 2,"C/ PARAISO # 94, FTE CONSULTORIO MEDICO LA INDEPENDENCIA",1,522,25,160,17
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9444,MERCAL TIPO 2,"C/ PARAISO # 94, FTE CONSULTORIO MEDICO LA INDEPENDENCIA",2,542,40,156,16
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9445,V E EST ING JESUS BRICE#O H,AV MERIDA NO 312 B EL INDIO,1,405,40,170,13
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9445,V E EST ING JESUS BRICE#O H,AV MERIDA NO 312 B EL INDIO,2,406,17,157,15
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,1,537,95,81,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,2,539,89,85,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,3,525,82,105,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,4,554,90,91,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,5,550,96,78,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9450,CICLO BASICO JUAN VICENTE BOLIVAR,CALLE VARGAS NORTE SIN NUMERO URBANIZACION  LA ESPERANZA MARACAY,6,582,105,101,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9460,ESCUELA BASICA PILAR PELGRON,CALLE  VALENCIA C CALLE  MARACAIBO URBANIZACION  SAN MIGUEL,1,564,121,83,17
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9460,ESCUELA BASICA PILAR PELGRON,CALLE  VALENCIA C CALLE  MARACAIBO URBANIZACION  SAN MIGUEL,2,558,110,98,7
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9470,ESCUELA BASICA REPUBLICA DE MEJICO,CALLE  VARGAS SUR Nº 2 ENTRE BOLIVAR Y MIRANDA,1,561,83,89,21
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9470,ESCUELA BASICA REPUBLICA DE MEJICO,CALLE  VARGAS SUR Nº 2 ENTRE BOLIVAR Y MIRANDA,2,544,82,87,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9470,ESCUELA BASICA REPUBLICA DE MEJICO,CALLE  VARGAS SUR Nº 2 ENTRE BOLIVAR Y MIRANDA,3,536,89,77,9
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9470,ESCUELA BASICA REPUBLICA DE MEJICO,CALLE  VARGAS SUR Nº 2 ENTRE BOLIVAR Y MIRANDA,4,553,88,79,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9470,ESCUELA BASICA REPUBLICA DE MEJICO,CALLE  VARGAS SUR Nº 2 ENTRE BOLIVAR Y MIRANDA,5,542,92,78,1
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. MADRE MA DE SAN JOSE,9471,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,"AVENIDA  MIRANDA ESTE, CRUCE CON MARIÑO EDIFICIO SAMY",1,584,81,79,10
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. MADRE MA DE SAN JOSE,9471,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,"AVENIDA  MIRANDA ESTE, CRUCE CON MARIÑO EDIFICIO SAMY",2,566,91,83,4
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. MADRE MA DE SAN JOSE,9471,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,"AVENIDA  MIRANDA ESTE, CRUCE CON MARIÑO EDIFICIO SAMY",3,611,99,94,3
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. MADRE MA DE SAN JOSE,9471,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,"AVENIDA  MIRANDA ESTE, CRUCE CON MARIÑO EDIFICIO SAMY",4,580,92,89,8
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. MADRE MA DE SAN JOSE,9471,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,"AVENIDA  MIRANDA ESTE, CRUCE CON MARIÑO EDIFICIO SAMY",5,536,84,67,9
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9472,COLEGIO LOPE DE VEGAS,CALLE  SOUBLETTE SUR ENTRE BOLIVAR Y MIRANDA (NVOMZO,1,559,96,73,6
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9472,COLEGIO LOPE DE VEGAS,CALLE  SOUBLETTE SUR ENTRE BOLIVAR Y MIRANDA (NVOMZO,2,558,78,84,11
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9472,COLEGIO LOPE DE VEGAS,CALLE  SOUBLETTE SUR ENTRE BOLIVAR Y MIRANDA (NVOMZO,3,538,82,62,2
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9480,ESCUELA BASICA ARMANDO ZULUAGA BLANCO,CALLE VARGAS NORTE SIN NUMERO MARACAY,1,519,76,79,5
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9480,ESCUELA BASICA ARMANDO ZULUAGA BLANCO,CALLE VARGAS NORTE SIN NUMERO MARACAY,2,532,88,76,12
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9530,ESCUELA BASICA INES ALFONSO DE PEREZ,CALLE LIBERTADOR SIN NUMERO BARRIO LIBERTADOR MARACAY,1,580,56,157,28
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9530,ESCUELA BASICA INES ALFONSO DE PEREZ,CALLE LIBERTADOR SIN NUMERO BARRIO LIBERTADOR MARACAY,2,578,53,150,20
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9530,ESCUELA BASICA INES ALFONSO DE PEREZ,CALLE LIBERTADOR SIN NUMERO BARRIO LIBERTADOR MARACAY,3,561,46,145,23
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9772,INSTITUTO TECNOLOGICO CARLOS SOUBLETTE,AVENIDA ENIDA BOLIVAR OESTE Nº156-4,1,567,84,98,14
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9772,INSTITUTO TECNOLOGICO CARLOS SOUBLETTE,AVENIDA ENIDA BOLIVAR OESTE Nº156-4,2,569,81,118,6
4,EDO. ARAGUA,1,CE. GIRARDOT,7,PQ. ANDRES ELOY BLANCO,9772,INSTITUTO TECNOLOGICO CARLOS SOUBLETTE,AVENIDA ENIDA BOLIVAR OESTE Nº156-4,3,595,91,108,6
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9292,ESCUELA BASICA CIRO MALDONADO ZERPA,PASAJE 102 A SIN NUMERO BARRIO COROMOTO MARACAY,1,513,78,83,5
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9292,ESCUELA BASICA CIRO MALDONADO ZERPA,PASAJE 102 A SIN NUMERO BARRIO COROMOTO MARACAY,2,520,90,81,6
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9292,ESCUELA BASICA CIRO MALDONADO ZERPA,PASAJE 102 A SIN NUMERO BARRIO COROMOTO MARACAY,3,491,90,74,14
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9300,ESCUELA BASICA JOSE MARIA BENITEZ,CALLE 5TA CON CICLO BASICO RASIL URBANIZACION  JOSE FELIX RIBAS,1,556,69,136,10
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9300,ESCUELA BASICA JOSE MARIA BENITEZ,CALLE 5TA CON CICLO BASICO RASIL URBANIZACION  JOSE FELIX RIBAS,2,541,56,139,13
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9300,ESCUELA BASICA JOSE MARIA BENITEZ,CALLE 5TA CON CICLO BASICO RASIL URBANIZACION  JOSE FELIX RIBAS,3,526,59,143,18
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9300,ESCUELA BASICA JOSE MARIA BENITEZ,CALLE 5TA CON CICLO BASICO RASIL URBANIZACION  JOSE FELIX RIBAS,4,510,75,122,14
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9300,ESCUELA BASICA JOSE MARIA BENITEZ,CALLE 5TA CON CICLO BASICO RASIL URBANIZACION  JOSE FELIX RIBAS,5,536,63,124,11
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9301,UNIDAD EDUCATIVA NACIONAL ALFREDO EMILIO BERROTERAN,"AVENIDA  RAMON NARVAEZ, CALLE  VALENCIA, FRENTE PARQUE SANTOS MICHELENA",1,534,57,128,21
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9301,UNIDAD EDUCATIVA NACIONAL ALFREDO EMILIO BERROTERAN,"AVENIDA  RAMON NARVAEZ, CALLE  VALENCIA, FRENTE PARQUE SANTOS MICHELENA",2,537,55,116,9
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9301,UNIDAD EDUCATIVA NACIONAL ALFREDO EMILIO BERROTERAN,"AVENIDA  RAMON NARVAEZ, CALLE  VALENCIA, FRENTE PARQUE SANTOS MICHELENA",3,535,57,125,7
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9301,UNIDAD EDUCATIVA NACIONAL ALFREDO EMILIO BERROTERAN,"AVENIDA  RAMON NARVAEZ, CALLE  VALENCIA, FRENTE PARQUE SANTOS MICHELENA",4,585,65,145,7
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9310,ESCUELA TECNICA INDUSTRIAL JOAQUIN AVELLAN,CALLE EL LIMON CALLE AVENIDA PRINCIPAL SIN NUMERO BARRIOCOROMOTO,1,473,83,75,12
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9310,ESCUELA TECNICA INDUSTRIAL JOAQUIN AVELLAN,CALLE EL LIMON CALLE AVENIDA PRINCIPAL SIN NUMERO BARRIOCOROMOTO,2,461,52,71,11
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9310,ESCUELA TECNICA INDUSTRIAL JOAQUIN AVELLAN,CALLE EL LIMON CALLE AVENIDA PRINCIPAL SIN NUMERO BARRIOCOROMOTO,3,464,69,81,6
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9310,ESCUELA TECNICA INDUSTRIAL JOAQUIN AVELLAN,CALLE EL LIMON CALLE AVENIDA PRINCIPAL SIN NUMERO BARRIOCOROMOTO,4,504,77,96,10
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9320,ESCUELA BASICA ATANACIO GIRARDOT,AVENIDA  101 SIN NUMERO BARRIO COROMOTO MARACAY,1,518,61,117,14
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9320,ESCUELA BASICA ATANACIO GIRARDOT,AVENIDA  101 SIN NUMERO BARRIO COROMOTO MARACAY,2,541,62,126,10
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9320,ESCUELA BASICA ATANACIO GIRARDOT,AVENIDA  101 SIN NUMERO BARRIO COROMOTO MARACAY,3,525,71,116,12
4,EDO. ARAGUA,1,CE. GIRARDOT,8,PQ. LOS TACARIGUAS,9320,ESCUELA BASICA ATANACIO GIRARDOT,AVENIDA  101 SIN NUMERO BARRIO COROMOTO MARACAY,4,521,63,126,17
